id,word,description
16946,Rovaniemi,"Sprethanden, uppåtriktad och vänstervänd, kontakt vid sidan av pannan, förs framåt och åt höger samtidigt som den vrids framåt //
Pekfingret, nedåtriktat och inåtvänt, förs i vänstergående cirkel, förs nedåt"
13776,tidtagare,"Tumhanden, vänsterriktad och inåtvänd, tummen böjs ett par gånger"
05363,säga ifrån,"Pekfingret, uppåtriktat och inåtvänd, kontakt med munnen, förs framåt //
Flata handen, vänsterriktad och inåtvänd, kontakt bredvid flata handen, framåtriktad och högervänd, förs åt höger"
07434,trasa,"Knutna handen, framåtriktad och nedåtvänd, förs i vänstergående cirklar med bibehållen kontakt ovanpå flata handen, högerriktad och uppåtvänd"
18742,intelligens,"Krokfingret, uppåtriktat och framåtvänt, kontakt med pannan //
Krokfingret, framåtriktat och nedåtvänt, förs nedåt med medial kontakt bakom flata handen, högerriktad och inåtvänd"
12404,Tjänstemännens centralorganisation,Bokstaveras: T-C-O
19747,konduktör,"Tumhanden, vänsterriktad och inåtvänd, förs åt vänster och hakas bredvid flata handen, framåtriktad och uppåtvänd, upprepas //
Måtthanden, högerriktad och framåtvänd, förs nedåt"
05561,skytte,"Pekfingret, framåtriktat och vänstervänt, fingret böjs ett par gånger"
02245,stress,"Knutna händer, framåtriktade och nedåtvända, förs mot varandra ett par gånger"
12975,blodkärl,"Sprethanden, framåtriktad och nedåtvänd, förs framåt med spelande fingrar med bibehållen kontakt ovanpå sprethanden, framåtriktad och nedåtvänd //
Bokstaveras: K-Ä-R-L"
02915,användarbaserad teori,"Tumhanden, vänsterriktad och inåtvänd, förs nedåt med medial kontakt med högra sidan av bröstet, upprepas //
Flata handen, framåtriktad och nedåtvänd, förs i vänstergående cirklar med bibehållen kontakt ovanpå flata handen, högerriktad och uppåtvänd //
Bokstaveras: T-E-O-R-I"
00316,förbereda sig,"Flata handen, vänsterriktad och inåtvänd, förs nedåt med medial kontakt bakom flata handen, högerriktad och inåtvänd, samtidigt som den slås nedåt, upprepas"
14416,lite pengar kvar,"Klohänder, framåtriktade och vända mot varandra, hålles stilla"
12751,slutna mängder,"Flata handen, framåtriktad och vänstervänd, slås åt vänster till kontakt med flata handen, högerriktad och inåtvänd //
Sprethänder, framåtriktade och vända mot varandra, förs kort mot varandra, upprepas"
19501,översättningsvetenskap,"A-händer, uppåtriktade och framåtvända, förs åt höger i en uppåtgående båge //
Flata handen, uppåtriktad och inåtvänd, upprepade kontakter bredvid pannan //
Bokstaveras: (S-K-A)-P"
09394,bäst,"Superlativtecken,
Beskrivning finns ej"
17321,attan,"Knutna handen, framåtriktad och nedåtvänd, förs åt vänster i en nedåtgående båge samtidigt som den vrids uppåt"
04844,0 - 0,"O-händer, uppåtriktade och inåtvända, förs i cirklar mot varandra"
03432,arbetsterapi,"Flata händer, riktade mot varandra och inåtvända, förs fram och tillbaka växelvis med medial fingertoppskontakt med varandra //
Pekfingrar, uppåtriktade och inåtvända, förs farm och in växelvis framför munnen"
04600,olympiad,"Stora nyphänder, den vänstra framåtriktad och den högra uppåtriktad och vända mot varandra, hakade i varandra, byter plats med varandra"
08657,Ferrari,Bokstaveras: F-E-R-R-A-R-I
13772,tegelmur,"Måtthänder, uppåtriktade och framåtvända, kontakt med varandra, förs från varandra"
14935,Partille,"Flata handen, framåtriktad och nedåtvänd, förs inåt med bibehållen kontakt ovanpå flata handen, framåtriktad och uppåtvänd, upprepas"
07018,moské,"Måtthanden, uppåtriktad och vänstervänd, förs åt vänster och höger ett par gånger, armbågen i kontakt ovanpå flata handen, högerriktad och uppåtvänd"
12400,dimensionell,"Flata händer, framåtriktade och vända mot varandra, slås från varandra ett par gånger"
07267,6 - 6,"Tumhänder, uppåtriktade och inåtvända, förs kort mot varandra, upprepas"
18890,Osvald Dahlgren,"N-handen, uppåtriktad och inåtvänd, kontakt över munnen, förändras till E-hand, upprepas"
19158,februari,"S-händer, den högra högerriktad och den vänstra framåtriktad och vända mot varandra, slås framåt med bibehållen kontakt ett par gånger"
09044,kronor,Bokstaveras: K-R
11799,lägg av,"A-handen, nedåtriktad och vänstervänd, förs ned till kontakt ovanpå flata handen, högerriktad och uppåtvänd, förs slutligen uppåt samtidigt som den förändras till sprethand"
00463,gömma,"Flata handen, framåtriktad och nedåtvänd, förs framåt med bibehållen kontakt under flata handen, högerriktad och nedåtvänd, samtidigt som den slås uppåt"
11437,lexikal,"Flata händer, framåtriktade och vända mot varandra, kontakt med varandra, vrids uppåt, upprepas"
05266,kassör,"Flata händer, framåtriktade och vända mot varandra, förs kort nedåt //
Flata händer, riktade mot varandra och inåtvända, den högra framför den vänstra, förs kort nedåt"
04272,pest,Bokstaveras: P-E-S-T
07611,idé,"Pekfingret, uppåtriktat och inåtvänt, kontakt bredvid pannan, förs framåt och uppåt"
15210,symposium,"S-händer, uppåtriktade och framåtvända, kontakt med varandra, förs sedan framåt i utåtgående båge samtidigt som de vrids inåt och förändras till knutna händer, kontakt med varandra"
02952,förvånad,"Pekfingret, framåtriktat och uppåtvänt, upprepade kontakter ovanpå flata handen, högerriktad och uppåtvänd"
02937,klor,Bokstaveras: K-L-O-R
13767,retorik,"Sprethanden, framåtriktad och uppåtvänd, upprepade kontakter ovanpå sprethanden, högerriktad och uppåtvänd"
14439,längdåkningsskridskor,"Flata händer, framåtriktade och vända mot varandra, kontakt med varandra, förs fram och in växelvis med medial kontakt med varandra //
Raka måtthanden, vänsterriktad och uppåtvänd, förs framåt under flata handen, framåtriktad och nedåtvänd"
08272,hjärtinfarkt,"Stora långfingret, vänsterriktat och inåtvänt, upprepade kontakter med vänstra sidan av bröstet //
Sprethänder, uppåtriktade och vända mot varandra, korskontakt, förs sedan från varandra samtidigt som de förändras till knutna händer"
12736,grogg,"Knutna handen, framåtriktad och vänstervänd, slås åt vänster samtidigt som den förändras till långfingret, förs sedan åt höger samtidigt som den slås framåt och förändras till knutna handen"
02073,slipa,"Knutna handen, framåtriktad och nedåtvänd, förs åt vänster och höger att par gånger med bibehållen kontakt ovanpå flata handen, högerriktad och uppåtvänd"
03317,blus,"Sprethänder, riktade mot varandra och inåtvända, kontakt med bröstet, förs nedåt, kontakt"
03541,silver,"Krokfingret, framåtriktat och nedåtvänt, förs nedåt till kontakt ovanpå flata handen, framåtriktad och uppåtvänd, förs uppåt samtidigt som det vrids åt vänster"
05453,uppkoppling,"Krokfingret, uppåtriktat och vänstervänt, förs nedåt och åt vänster samtidigt som det slås åt vänster, hakas i krokfingret, högerriktat och inåtvänt"
07681,automatisk,"Tupphänder, uppåtriktade och vända mot varandra, kontakt med bröstet, förs sedan framåt och nedåt samtidigt som de slås framåt"
00611,broschyr,"Flata händer, framåtriktade och vända mot varandra,kontakt med varandra, vrids uppåt, upprepas"
01130,otrogen,"Vinkelhanden, framåtriktad och vänstervänd, upprepade kontakter bredvid/framför vinkelhanden, högerriktad och inåtvänd"
09523,frälsa,"H. H. som bilden visar, vändes under rörelsen till ink. ned, långsam rörelse.
Med hastig rörelse blir betydelsen undgå. 
Helig, Som för Allvar, fig. 23, högtidligare rörelse. Bevara, Se fig. 38. Barmhärtig, samma T. som för Behjärta, fig. 33, även användbart för nåd. 
Varkunna, T. för ömka, fig. 250. Korsfästelse, H. H. knuten, slår mot V. H:s ins., V. H. knuten, slår sedan mot H. H:s ins. "
12812,underrum,"Flata handen, framåtriktad och nedåtvänd, förs framåt i en nedåtgående båge under flata handen, högerriktad och nedåtvänd //
Flata händer, uppåtriktade och inåtvänd, kontakt, sedan förs de inåt i en framåtgående båge samtidigt som de vrids fram, kontakt"
18412,avkolonisera,"O-händer, riktade mot varandra och inåtvända, den högra kontakt med pannan och den vänstra med magen, förs framåt samtidigt som de förändras till sprethänder"
03900,meta,"Hållhänder, framåtriktade och vända mot varandra, den högra snett bakom den vänstra, förs uppåt, upprepas"
16150,New York Rangers,"Långfingret, framåtriktad och nedåtvänd, förs åt vänster och höger med bibehållen kontakt ovanpå flata handen, högerriktad och nedåtvänd"
00810,förlora,"Sprethänder, riktade mot varandra och inåtvända, förs nedåt samtidigt som de slås nedåt"
04035,skjutsa,"N-händer, framåtriktade och nedåtvända, korskontakt ovanpå varandra, förs framåt"
14773,skridskoskydd ,"Flata händer, framåtriktade och vända mot varandra, förs fram och in växelvis med medial kontakt med varandra //
Flata handen, uppåtriktad och vänstervänd, förs framåt, entrekontakt bakom tumvinkelhanden, högerriktad och inåtvänd"
05828,jämställd,"Vinkelhänder, uppåtriktade och framåtvända, kontakt med varandra, förs från varandra"
03997,stol,"N-handen, framåtriktad och nedåtvänd, upprepade kontakter ovanpå N-handen, högerriktad och nedåtvänd"
19159,januari,"Vinkelhänder, den högra framåtriktad och den vänstra högerriktad och vända mot varandra, kontakt ovanpå varandra, byter plats med varandra, kontakt"
16540,Johannes Döparen,"Bokstaveras: J-O-H-A-N-N-E-S //
Flata handen, framåtriktad och uppåtvänd, förs åt vänster samtidigt som den vrids nedåt till kontakt ovanpå knutna handen, framåtriktad och högervänd //
Måtthanden, högerriktad och framåtvänd, förs nedåt"
10909,klöver,"Klohanden, framåtriktad och nedåtvänd, förs kort inåt med medial kontakt ovanpå flata handen, framåtriktad och uppåtvänd, upprepas"
20505,vatten,"Vinkelhanden, uppåtriktad och vänstervänd, vinkar framför munnen"
03112,skift,"Pekfingrar, riktade mot varandra och inåtvända, förs mot varandra och korsar varandra, upprepas"
19898,isborr,"Knutna händer, framåtriktade och vända mot varandra, förs i cirklar mot varandra växelvis ovanför varandra"
18419,kommission,"S-händer, framåtriktade och vända mot varandra, förs mot varandra, kontakt"
06351,Kramfors,"Måtthanden, vänsterriktad och inåtvänd, kontakt med hakan, förs sedan framåt och nedåt samtidigt som den slås fram"
15708,paradis,"4-handen, vänsterriktad och nedåtvänd, förs åt höger med bibehållen kontakt under hakan samtidigt som fingrarna spelar"
15345,klämdag,"Tumvinkelhänder, framåtriktade och vända mot varandra, förs framåt med bibehållen kontakt med varandra samtidigt som de förändras till A-händer //
Flata händer, framåtriktade och uppåtvända, förs nedåt"
14425,luftgevär kulor,"Flata händer, uppåtriktade och inåtvända, förs fram och tillbaka växelvis framför nedre delen av ansiktet //
L-handen, framåtriktad och vänstervänd, pekfingret böjs ett par gånger bakom S-handen, högerriktad och uppåtvänd //
Krokfingret, nedåtriktat och vänstervänt, förs framåt med medial kontakt ovanpå flata handen, högerriktad och uppåtvänd, upprepas"
05743,bomba,"O-händer, framåtriktade och nedåtvända, förs framåt samtidigt som de växelvis förändras till sprethänder ett par gånger"
07507,hög,"Klohänder, uppåtriktade och vända mot varandra, kontakt vid respektive sida av huvudet, förs sedan uppåt och från varandra"
17249,ska,"Knutna händer, framåtriktade och vända mot varandra, förs nedåt"
09526,fullt,"H. H. slår över V. H. 
Betyder full i fråga om rum, yta, i fråga om omständigheter. För fullt glas eller annat kärl är V. H. rundböjd."
09094,påskmust,"N-handen, framåtriktad och nedåtvänd, upprepade kontakter ovanpå A-handen, framåtriktad och uppåtvänd //
Bokstaveras: M-U-S-T"
04289,som,"V-händer, uppåtriktade och vända mot varandra, förs kort nedåt samtidigt som de slås framåt"
19899,krukväxt,"Flata händer, framåtriktade och uppåtvända, kontakt med varandra, förs sedan uppåt och från varandra samtidigt som de vrids mot varandra //
4-handen, uppåtriktad och inåtvänd, förs uppåt med medial kontakt bakom flata handen, högerriktad och inåtvänd, upprepas"
14012,division 2,"Knutna handen, uppåtriktad och framåtvänd, förs kort nedåt samtidigt som den förändras till V-hand"
18402,vegan,"V-handen, uppåtriktad och inåtvänd, förs uppåt med medial kontakt bakom flata handen, högerriktad och inåtvänd, upprepas"
11780,Hur gammal är du?,"HUR (04569) //
GAMMAL (00789)  //
DU (02817)"
02107,motorsåg,"Knutna händer, framåtriktade och vända mot varandra, förs i framåtgående cirklar växelvis med bibehållen kontakt med varandra //
Flata handen, framåtriktad och vänstervänd, förs nedåt bredvid knutna handen, högerriktad och inåtvänd"
02128,styrketräning,"Knutna händer, uppåtriktade och framåtvända, förs uppåt ett par gånger från axlarna"
18147,badstrand,"Flata händer, riktade mot varandra och inåtvända, den ena ovanför den andra, förs upp och ner ett par gånger med bibehållen kontakt med bröstet //
4-handen, vänsterriktad och nedåtvänd, förs åt höger med spelande fingrar med bibehållen kontakt framför flata handen, högerriktad och inåtvänd"
11940,T,"L-handen, vänsterriktad och inåtvänd, hålles stilla"
16209,Vermont,"V-handen, uppåtriktad och framåtvänd, förändras till knuten hand (tumhanden mellan pek och långfingret)"
13212,borrelia,Bokstaveras: B-O-R-R-E-L-I-A
01932,farfar,"Knutna handen, vänsterriktad och inåtvänd, upprepade kontakter under hakan"
18713,knäckebröd,"Pekfingret, vänsterriktat och nedåtvänt, vrids inåt med bibehållen kontakt bredvid flata handen, framåtriktad och högervänd //
Flata handen, framåtriktad och nedåtvänd, upprepade kontakter ovanpå flata handen, högerriktad och uppåtvänd"
14899,behaglig,"Flata handen, vänsterriktad och inåtvänd, förs nedåt med bibehållen kontakt med bröstet"
00290,framför,"Flata handen, vänsterriktad och inåtvänd, kontakt ovanpå flata handen, högerriktad och inåtvänd, förs framåt i en uppåtgående båge"
11977,Z,"Pekfingret, framåtriktat och nedåtvänt, förs först åt höger, sedan åt vänster och nedåt och slutligen åt höger"
04737,engelska,"Klohänder, riktade mot varandra och inåtvända, förs i inåtriktad cirkel över varandra växelvis samtidigt som de förändras till knutna händer, kontakt ovanpå varandra"
18314,Rosa Pantern,"Vinkelhanden, uppåtriktad och inåtvänd, kontakt bredvid kinden, förs sedan framåt samtidigt som den förändras till flata handen // 
Bokstaveras: P-A-N-T-E-R"
24058,konsultuppdrag,"Böjda tupphanden, vänsterriktad och inåtvänd, upprepade kontakter med vänstra sidan av bröstet //
Klohänder, framåtriktade och nedåtvända, förs uppåt samtidigt som de förändras till knutna händer"
